"","x","y"
"1",0.861059758474982,-2.90198673251099
"2",2.00106450848773,1.75830796509114
"3",2.41036423503043,-2.22863325102644
"4",2.78216990099675,1.90396894783841
"5",-2.82832686552568,-1.86603575861966
"6",2.15669856511717,2.60368408141478
"7",-1.16200430514867,2.5842714493517
"8",3.06760940274476,-0.968875433296224
"9",-0.591001021784242,-2.76569937334355
"10",1.90564356179975,-1.18434822925775
"11",-2.49133635430655,-2.54442190173456
"12",1.29986121516953,2.88535452347109
"13",2.23925967256523,2.15785854814323
"14",-3.29481778109409,-0.619199917123266
"15",0.135750065751542,3.5365221095071
"16",-0.440489496117869,2.94279471561956
"17",-1.44423298930622,-1.8277670312015
"18",2.90717043402211,1.23756191264959
"19",0.101127759699759,-2.85915547318506
"20",-0.741033050306507,2.93006097681703
"21",-2.62970209438508,2.21947729026843
"22",1.4478801378892,-2.8079445140622
"23",-2.05611712675645,-1.51588137599106
"24",2.92918705640784,-1.36568604350748
"25",0.831601296883673,-3.07989683786556
"26",-1.56616325216162,-2.73006432838664
"27",-2.38313318928597,2.50511512747534
"28",0.448339620947149,2.61821909962908
"29",-0.0178061020010633,-2.68269500071745
"30",3.01159560440043,0.392702348284089
"31",-0.770297459126294,-2.98507821614532
"32",-0.281685892099628,-3.32031541077608
"33",1.81380086423222,3.00867296744383
"34",1.89549533127628,-2.30543241359175
"35",-0.163791138978118,-3.31729277456565
"36",1.0542283307934,2.39674945222082
"37",-3.14938572660017,-0.472021873310538
"38",2.14826370103594,2.46516691539988
"39",-1.38655464286494,3.20695568728733
"40",-0.569199249758322,3.45112297850179
"41",-0.761997414807878,-3.15884929341618
"42",1.12746232785309,-3.20716368781948
"43",-3.14472187601762,-0.788286451860061
"44",1.43042451918021,3.03256447984163
"45",1.81966124210568,-2.41635821199465
"46",-0.0882991150660928,2.51304723253806
"47",2.56042339606715,0.665565220712417
"48",2.54099959930051,2.39172161838941
"49",-3.48873638116402,-1.39463077541099
"50",-1.93522759278629,-1.69489780596627
"51",-2.71148158166147,1.08455411717222
"52",1.4199208162329,2.09586805401682
"53",2.35231847994207,-0.373645050451067
"54",3.11130306914131,-1.51940024692728
"55",2.26230802492654,-1.99710734880947
"56",-0.0413201562753191,2.82335184087542
"57",-0.737773135795799,-2.3922062511474
"58",-2.77241549111902,-0.555780057366507
"59",2.81123668206724,1.5996193836596
"60",3.10433573193816,-1.80696195335889
"61",2.09463289507955,1.53131777948253
"62",-3.21428323202372,0.698872998433616
"63",2.43969866569535,1.95324483293573
"64",1.77376139597983,2.40740906913543
"65",3.19278516614498,1.24646241969265
"66",2.9361040782085,-0.628984565171306
"67",3.12378104245992,-0.321440776291628
"68",3.15134778135238,-0.363570329635006
"69",1.78022900819302,2.41239014401949
"70",3.17836802448898,-0.53729961654794
"71",2.82957835046058,-1.68475248136655
"72",-1.71607087027638,2.54599811540487
"73",-0.257159168850913,2.69636138318979
"74",2.59100103889835,1.69728777845676
"75",0.478566598448328,3.30267372090668
"76",-2.87125333632206,-1.68962311420155
"77",2.39563444428735,-0.379467651200969
"78",-1.99704843772438,1.67025673610407
"79",-0.110258718456557,3.50270553549925
"80",2.01027715504066,2.66005387353273
"81",-2.30769556613976,2.10925770737955
"82",-0.539944093851987,3.2959616854723
"83",-3.0067479607936,-1.49340494500714
"84",-0.59074563688378,-3.46359536903213
"85",0.903189313512131,-2.97701694639185
"86",-3.13709695410742,-1.01871702838813
"87",-1.96684419701056,-2.3249768450135
"88",-3.12742053228574,1.50131424210772
"89",0.604481432067827,3.40829630831876
"90",2.69840516133812,-0.41140364788109
"91",-0.82847278946197,2.7166138441049
"92",-0.393661265164133,-3.36346048825776
"93",-3.4677277984107,1.08912274440785
"94",-0.3526892612976,3.49805090458796
"95",-0.898788894070438,2.66940270245274
"96",2.69912729771329,0.997033075627522
"97",-2.48541895274369,-1.22633670733555
"98",3.78123005010651,0.673324114413266
"99",2.13639564024682,2.19329493411332
"100",-3.73282105076857,1.6321053795247
"101",1.96005880520049,2.51754072763173
"102",0.227785270490444,3.21295591942157
"103",-1.94193380659031,2.54246032537144
"104",-3.12034461528992,-0.967922855978553
"105",2.58625384460328,2.09430971443707
"106",-3.01694835507713,1.40957695947882
"107",3.41881443297147,-0.453830115986843
"108",0.0318792082164363,3.53555084327115
"109",2.53049879685173,2.04567555530262
"110",3.84013687336448,0.316818005740898
"111",3.08315584969942,-1.28569122080734
"112",-1.3289353465483,2.77882352749172
"113",-1.36807481490465,2.91959100541566
"114",2.52322732903392,-1.25162124525068
"115",-3.23112293206417,-1.26341753032809
"116",-1.69069661497984,2.25518548937492
"117",-2.70777168719373,-1.88257356008835
"118",-0.341000987768322,3.11595134952786
"119",-3.19554593555414,0.713574450022177
"120",-2.84893459027483,0.769790546079175
"121",2.82724847033518,-1.86109475187652
"122",2.30784261442475,2.30136703615232
"123",-2.58265316398426,2.5712093756276
"124",2.46833064543478,1.62884329228493
"125",3.00559649490146,0.927192241820204
"126",-1.19879124451348,3.18765187684505
"127",-1.52422900091318,3.10518374484796
"128",-0.467667698069925,-2.8333252372814
"129",-2.02203573336066,1.66809303560979
"130",-1.51961947425722,2.19029712639531
"131",1.40458863966693,2.39211487971282
"132",-2.82765706832055,0.334450928802003
"133",-2.85031955665732,-0.560243956347007
"134",-0.825668972499953,2.90739043673356
"135",-3.01869516703273,1.14045507209301
"136",1.64755344214027,2.4666883197224
"137",-2.28246503347205,1.2921401653914
"138",1.42215018178833,3.39503631945705
"139",2.21790840069913,1.47910900758704
"140",-1.13333324734702,-2.61871769091364
"141",-2.82122185688905,-0.58944987901842
"142",1.95289290281389,-2.00044094931317
"143",-2.32807283409768,1.54566505488174
"144",-2.36705114731326,1.83978276333415
"145",0.981736918180493,-2.76210863284339
"146",0.158446244854089,-3.02603490287029
"147",-2.39328758402434,-1.43069553207376
"148",-3.13765577900689,-0.923304349123334
"149",-3.48307845627053,-1.49780454335661
"150",1.86786928039939,2.76311089269739
"151",2.04868427482539,-2.74190423854285
"152",2.77699712351922,2.61188016723458
"153",-0.0656373135771916,2.95160476745874
"154",-3.92584693926081,-0.0607083036210542
"155",3.04769324999815,1.69152367758013
"156",2.57927378336812,1.35121471887461
"157",-0.731791812616916,2.76612576584889
"158",3.03462736510331,-0.351443289387442
"159",2.87613068930668,1.73976324761966
"160",3.03861691345505,-1.00858599202101
"161",-2.75735250057658,1.21131017927701
"162",1.69007392864084,-1.71162324181253
"163",-2.62374829669686,0.966019420099236
"164",1.21454327243175,3.2522084949928
"165",-2.5989078494652,-0.259614910425222
"166",0.87532257000103,3.72225396833671
"167",2.81887524339805,-0.880567639880919
"168",1.12899119560899,-2.91630842849038
"169",2.30661341720106,-2.18519218844642
"170",-2.2686596717244,1.89360323390171
"171",-2.68767763550928,0.0862948305200353
"172",-3.40398382749271,-0.47366241059725
"173",2.11602747115462,1.45360496297593
"174",2.72386908980017,-1.45668232307258
"175",-1.16121704907285,-1.89092257514927
"176",1.80243576777983,2.61741555541443
"177",-2.66551142077968,1.01846086844257
"178",-2.55932636008818,-1.32529928684973
"179",2.0814124506394,-1.70793409405544
"180",-2.96412539649254,-0.00753902950026079
"181",0.250159300059969,2.82000465558117
"182",-1.55358530250723,-3.18290006298596
"183",3.28099561076215,0.147033195259694
"184",2.53802271783818,1.14771813007901
"185",2.8317011771729,1.83890844854517
"186",-2.90496604395873,0.675622441599346
"187",-3.26630491253234,-0.290489833711329
"188",-1.14136121718652,2.72264591852025
"189",1.39433011171587,2.84798378371441
"190",-3.15268190822753,0.176162419484877
"191",-1.88522733415561,-2.54246850313854
"192",-1.11493550136875,2.66368379478329
"193",-2.27227346896604,-2.02197404913526
"194",2.51005214205862,2.04256060364667
"195",-2.97587248641719,0.488877449621374
"196",2.62429538365449,-1.49938585517944
"197",1.07982720905481,3.18277697551717
"198",2.77446886733535,-1.50342353941651
"199",3.46642062161051,0.987985233934187
"200",-0.787319201165431,-2.63987800011251
"201",-2.06345619111053,2.33616234294914
"202",-1.18366651321673,-3.34797119567337
"203",2.82372452075707,-0.295296940550741
"204",2.56975726589598,1.82997484850302
"205",-3.45580770211205,-1.29666724571698
"206",2.85753331845318,-2.32818714916492
"207",3.20522165771439,-0.593267841001907
"208",-0.0309675015739348,3.14981602707442
"209",-2.62505846913654,-2.0208944145007
"210",2.98106902490835,1.22224167777878
"211",2.4711143998963,-1.64170963499971
"212",1.46067378717689,2.57391808538573
"213",-1.32559021334025,2.4842293863202
"214",-0.515529626519166,-3.39382099776656
"215",1.70465605682016,-2.8437848569058
"216",2.84922501197729,0.711281316798719
"217",2.34067384376871,1.31926414379636
"218",-1.30311895234537,-2.59448104014865
"219",-2.68495764006467,-1.52869794478264
"220",2.98746073475289,1.63448287983237
"221",3.76071710538815,0.636283069716531
"222",-2.15727241970436,-2.09698967364869
"223",-3.53046461659865,-1.04942330480718
"224",0.661602999542608,-2.82100311229146
"225",-2.97046956055881,-1.09842368303285
"226",2.96377310396346,-0.4999217674977
"227",-2.5329219077234,-0.405149749399688
"228",2.96206753871236,2.03154518169996
"229",1.95206729145286,1.33364966930109
"230",2.93555642881533,0.317245280528718
"231",-2.71198121619502,-1.66744937137806
"232",-3.54196094236452,1.05372722117441
"233",2.96986814310906,0.299148172844548
"234",0.117649023206015,-3.29480585541172
"235",-2.79492016500229,-1.2026323195991
"236",-1.71369180799159,-2.45138927274789
"237",-0.143376551816393,-3.91962526586315
"238",3.00564227157768,-0.491353932256651
"239",1.70777751791705,-2.24018304416217
"240",-1.578627378377,3.03227397765136
"241",-1.12078209790404,2.98637587185791
"242",2.96547107194248,-1.31594383009737
"243",-1.60201828640104,2.3342191871129
"244",-2.88682540931159,-1.41754124274727
"245",-2.85770820220053,1.57029299730271
"246",3.06277020856917,1.1758183256613
"247",3.14800477141564,-1.18146129898516
"248",-3.1290435657209,1.67451990253003
"249",-0.840200453405138,-2.9849973224797
"250",3.17642215630064,-1.88838672454882
"251",-0.80160938592165,3.35491524558575
"252",1.68943444271502,-2.42338544906831
"253",-1.44943126809065,2.66284463520805
"254",3.09536367802313,-0.292699137671574
"255",1.02838929450305,3.14254914165475
"256",2.43772651538214,2.31993984370574
"257",2.99260393405368,-0.397381673241245
"258",-2.99767411279428,1.34313539540982
"259",0.633548227227737,3.12583840866868
"260",1.82633910067383,-2.61213424420263
"261",-3.18299683146385,-0.417529558787853
"262",2.13982856602355,-2.08986191434028
"263",2.89383173979899,-0.286444174208542
"264",-0.553622089655145,2.82293378561703
"265",2.4621203908159,2.30542100200675
"266",-2.28744698426466,2.44620509131291
"267",-2.03552280932096,-2.18016477115206
"268",-2.8567661215601,2.21155052875625
"269",-1.91323738730283,-2.48373731216843
"270",3.2169231062009,-0.779743985468155
"271",2.40431526458571,2.51394667540929
"272",-3.02942217563315,0.698300320955752
"273",-2.93320903327193,0.999032921583252
"274",1.22767325987129,3.42764489375269
"275",2.93643377785849,-0.129760830474454
"276",-1.46105970377982,-3.14089516661117
"277",2.97784021487331,-1.38450511946776
"278",1.18222409512339,3.51820954059967
"279",1.36789880151617,-2.22722101105622
"280",-3.29997547959749,0.175977670684454
"281",-0.547657863329942,2.92916747502497
"282",0.63149212614973,-3.28093086661657
"283",3.54062495002893,-0.508651113530053
"284",1.13050817417763,3.09067205900648
"285",0.9171074436861,-2.85749621034342
"286",-2.97358848835441,2.0877685047331
"287",3.40062067682586,0.261127469482939
"288",2.14396896934516,1.83395282585037
"289",-3.15132915883503,1.6588578189527
"290",2.45758278467652,1.68765604445127
"291",-0.51556832426285,-2.8346561392435
"292",3.49079630410917,-1.63890757529299
"293",-2.6778869817863,1.37686038101154
"294",-2.35497272074735,-2.38506744642856
"295",1.28377098512164,-2.791238063431
"296",3.14420391365417,-0.494778581026405
"297",-0.879294504135871,-2.56561267702207
"298",3.64737709007606,0.800549300739547
"299",2.94304382931374,-2.07063262385911
"300",-2.15977294589281,-2.82264347735948
"301",2.98391076490572,-0.276692218320655
"302",-1.88230828904092,-2.37347315841602
"303",-3.36916909175957,-1.49761160888047
"304",-2.85629908599104,-0.460768641810822
"305",3.3958844907717,-1.25463382329559
"306",-2.63001644210326,0.664709913768462
"307",3.32363471420161,0.528592780892475
"308",1.44788541365314,3.09385387322156
"309",-2.26296620285807,2.03646818613825
"310",2.99635928200515,-0.420576580256551
"311",0.14374929335042,2.65123385724778
"312",0.9191007342272,3.004919900318
"313",1.2324726925471,-2.87310934280666
"314",-3.0102527005263,0.517974998617048
"315",-3.16379349321473,0.311213873891203
"316",2.73072781384851,-1.5975587827223
"317",2.83165965047352,-0.165375327636034
"318",-0.692057141732955,2.9513914212149
"319",-1.22690456119538,-3.15743603863849
"320",-2.30664270223287,1.93755396127581
"321",2.02084885393022,2.31456883875613
"322",-0.364301053238017,-2.52591559171881
"323",-1.06411460024374,-3.21937367794885
"324",-1.84603139159056,-2.3825536747843
"325",-1.63641128452608,2.59299535235017
"326",2.01347150474389,-2.26842215321544
"327",2.1778707323969,1.97282088129685
"328",-1.74424383125481,2.91242865193771
"329",-0.112475384664334,2.94411095486283
"330",1.48831460562213,3.08171005599457
"331",-2.50855747816782,1.73677519099918
"332",1.13693976289948,2.63767102621295
"333",0.357914865787404,2.7516301415934
"334",2.68842188956864,0.447727980135222
